age_group,employment_status,credit_score,diff_income_to_expenses,debt_to_income_ratio,loan_approval_status
Middle Age,Unemployed,554,620.333333333333,0.11024003879414855,0
Middle Adult,Unemployed,756,3506.916666666667,0.3044955788121122,1
Middle Age,Self-Employed,801,4004.083333333333,0.3521689993914631,1
Middle Adult,Employed,817,3574.25,0.0804730346093398,0
Middle Adult,Self-Employed,810,6663.166666666666,0.22778550183910878,1
Middle Age,Unemployed,848,9487.25,0.12328505305844323,1
Middle Age,Unemployed,305,666.166666666667,0.20506148695680998,0
Middle Adult,Employed,786,2152.583333333333,0.24471811235618932,1
Middle Age,Employed,810,8017.333333333334,0.24452101019429545,1
Middle Age,Employed,784,9037.75,0.0404502656356846,1
Middle Age,Unemployed,830,8229.5,0.16814934316662825,1
Middle Age,Unemployed,493,640.083333333333,0.08705186725361837,0
Middle Age,Employed,736,1922.833333333333,0.2570866469007177,1
Middle Adult,Self-Employed,727,2353.0,0.2989004200642451,1
Middle Age,Self-Employed,837,7983.25,0.10093924342647301,1
Middle Adult,Employed,804,5313.666666666666,0.21238249702105125,1
Young Adult,Unemployed,478,1457.166666666667,0.32841284485580785,0
Middle Age,Self-Employed,476,-2843.666666666667,0.9379587556798322,1
Middle Age,Self-Employed,757,7977.166666666666,0.012355087150385084,1
Middle Adult,Employed,809,10051.25,0.14438016712104085,1
Middle Age,Self-Employed,761,8024.666666666666,0.1514394580863675,1
Middle Adult,Self-Employed,719,4505.5,0.05011911798950329,1
Middle Adult,Unemployed,745,3657.833333333333,0.3627581098182043,1
Middle Age,Self-Employed,846,6966.916666666666,0.09574804356363567,1
Middle Adult,Self-Employed,781,7947.333333333334,0.026200102052831967,1
Middle Age,Employed,830,3466.583333333333,0.0655225206899136,1
Middle Age,Employed,468,69.66666666666697,0.2546201232032854,0
Middle Age,Employed,462,442.75,0.3724715401260702,0
Middle Adult,Employed,773,3234.5,0.11196645387407686,1
Early Retirement,Self-Employed,522,2659.583333333333,0.45976598680604125,1
Middle Age,Unemployed,770,8573.5,0.09510588040280138,0
Middle Age,Employed,804,3681.083333333333,0.20418592078672657,1
Middle Adult,Unemployed,498,3344.5,0.13610568424969766,0
Young Adult,Employed,435,2699.25,0.13306259325918748,0
Early Retirement,Employed,541,-951.9166666666667,0.22001422812425894,0
Middle Age,Self-Employed,742,4551.333333333333,0.2661787615214851,1
Middle Adult,Self-Employed,759,6540.75,0.01853437380235981,1
Middle Adult,Self-Employed,370,634.0,0.5254653130287648,0
Middle Adult,Self-Employed,729,2810.75,0.41338916950884314,1
Middle Age,Employed,813,2276.666666666667,0.2534347802288029,0
Middle Adult,Employed,715,4452.916666666667,0.22901435074035045,1
Middle Age,Employed,802,2198.25,0.30455893095002795,0
Middle Adult,Employed,744,3760.166666666666,0.014648680756481252,1
Middle Adult,Employed,764,10672.166666666666,0.17608252710770414,1
Middle Age,Self-Employed,598,783.0833333333335,0.5587072178440354,0
Middle Adult,Unemployed,724,2724.833333333333,0.04893495955072858,1
Middle Adult,Self-Employed,825,5057.5,0.23218313791178113,1
Middle Adult,Self-Employed,751,2631.75,0.2150354609929078,1
Middle Age,Employed,828,8748.583333333334,0.009897716409220618,0
Middle Age,Employed,732,4792.75,0.054392556808015746,0
Middle Age,Self-Employed,736,401.33333333333303,0.4078570917673986,1
Middle Age,Employed,422,-199.91666666666652,0.25023821965388987,0
Middle Adult,Self-Employed,737,7591.166666666666,0.18506507995537375,1
Middle Age,Employed,791,3719.583333333333,0.021140312679973593,1
Middle Age,Self-Employed,748,8536.166666666666,0.16066465701051394,1
Middle Adult,Employed,712,1595.083333333333,0.1866471814912727,1
Middle Adult,Unemployed,733,1401.583333333333,0.04353401843270694,1
Early Retirement,Self-Employed,389,-191.75,0.30658847285772595,0
Middle Adult,Employed,812,6238.083333333334,0.16813298633936372,1
Middle Adult,Self-Employed,716,3166.25,0.19708189560475065,1
Middle Adult,Self-Employed,359,715.333333333333,0.20874671724540414,0
Middle Age,Self-Employed,543,842.916666666667,0.2741322970944096,0
Middle Age,Employed,350,203.16666666666652,0.4993253465265568,0
Middle Age,Employed,776,6420.0,0.011078559027777778,0
Middle Age,Employed,421,742.25,0.27007674276723503,0
Middle Age,Unemployed,758,4377.666666666666,0.010309676422889798,0
Middle Adult,Self-Employed,817,6775.833333333333,0.22223475025369263,0
Middle Adult,Employed,837,3535.75,0.038065357229839114,0
Middle Age,Employed,725,3955.75,0.22515934964067744,0
Middle Adult,Unemployed,706,3287.5,0.05895772344858507,1
Middle Adult,Employed,705,372.83333333333303,0.02282882138700109,1
Middle Age,Employed,506,620.833333333333,0.4238126758232666,0
Middle Age,Unemployed,805,6853.666666666666,0.21919504142931123,1
Middle Adult,Employed,740,9435.916666666666,0.007988712332448685,1
Middle Age,Employed,806,8090.75,0.12795149307783044,0
Middle Age,Employed,301,-67.33333333333348,0.5662992226328534,1
Middle Age,Self-Employed,701,4744.666666666667,0.26044947036931004,1
Middle Age,Self-Employed,824,6240.916666666666,0.13579246047831375,1
Early Retirement,Self-Employed,316,1873.0,0.5774742199008973,0
Middle Age,Employed,497,-560.0833333333335,0.5920567551658973,0
Middle Adult,Employed,838,6763.75,0.15615140635853147,1
Middle Adult,Employed,707,9516.416666666666,0.07197509093726251,1
Early Retirement,Employed,365,1558.5,0.3068322673409688,0
Middle Adult,Self-Employed,787,4715.0,0.261188486536676,0
Middle Age,Self-Employed,776,8967.833333333334,0.07386014081618703,1
Middle Age,Employed,304,-1313.75,0.756397025746871,0
Middle Adult,Self-Employed,833,1667.5,0.2237435251294974,1
Middle Age,Employed,743,4871.333333333333,0.2873885770881479,0
Middle Adult,Employed,740,544.166666666667,0.359651479676045,1
Middle Adult,Employed,831,5009.583333333333,0.1663075664527428,0
Middle Adult,Employed,819,9333.25,0.05935670424123988,1
Middle Age,Unemployed,413,3954.583333333333,0.5025519865817808,0
Middle Adult,Employed,843,2192.5,0.32238359567079816,0
Middle Adult,Employed,702,4445.0,0.2853661546054661,1
Middle Adult,Self-Employed,700,7219.583333333334,0.22161017931226293,1
Middle Adult,Employed,719,6464.75,0.23070902731919682,1
Middle Age,Employed,584,-1468.75,0.7075937246814465,1
Middle Age,Employed,793,7006.333333333333,0.2116953102242936,1
Middle Adult,Employed,784,5531.75,0.26804692460627255,1
Middle Adult,Employed,791,5886.916666666667,0.28012199058357357,1
Middle Adult,Employed,748,8489.75,0.11909664275341901,1
Middle Age,Self-Employed,806,3120.666666666667,0.15987830012758858,0
Middle Age,Unemployed,505,187.25,0.43373012474665296,1
Middle Adult,Self-Employed,435,674.3333333333333,0.6838566967383761,1
Middle Adult,Self-Employed,814,8024.0,0.22846056110710483,1
Middle Adult,Employed,816,6481.416666666667,0.1694015699651472,1
Middle Age,Employed,343,-850.3333333333335,0.5796207240722258,0
Middle Adult,Employed,475,-704.0,1.1563266307013242,0
Middle Adult,Self-Employed,703,3330.416666666667,0.18287688204171465,1
Middle Adult,Employed,724,5891.083333333334,0.16264414592281595,1
Middle Age,Unemployed,729,3594.0,0.0056820577693442965,1
Middle Adult,Employed,483,2856.0,0.330395696184611,0
Middle Age,Employed,359,-2044.3333333333335,0.5955705505077499,0
Middle Adult,Unemployed,749,9477.25,0.20082392408993496,1
Middle Adult,Employed,802,2522.916666666667,0.14700231710583003,1
Middle Age,Self-Employed,582,-426.9166666666665,0.38301880330170907,0
Middle Adult,Employed,332,-409.25,1.0006208047181158,0
Middle Adult,Employed,302,3970.333333333333,0.2570810498990482,0
Middle Age,Employed,840,4753.083333333333,0.3670001238424174,1
Middle Adult,Self-Employed,803,4866.5,0.15544585244499728,1
Middle Adult,Employed,829,4938.083333333333,0.1395172387186379,1
Middle Age,Self-Employed,809,3124.916666666667,0.26820035331464925,1
Middle Adult,Employed,728,3466.333333333333,0.26990010035580697,1
Early Retirement,Employed,393,1803.25,0.09634058183381201,0
Middle Adult,Employed,821,9479.916666666666,0.05241105832179866,1
Middle Adult,Unemployed,547,303.91666666666697,0.5464963252414408,1
Middle Adult,Employed,802,4044.5,0.339815930754903,1
Middle Adult,Self-Employed,499,4230.75,0.24171653992110276,0
Middle Adult,Self-Employed,725,2036.583333333333,0.18633837760979644,1
Middle Adult,Employed,794,10242.666666666666,0.063543428132206,1
Middle Age,Self-Employed,826,3322.25,0.31787928279156347,0
Middle Adult,Employed,780,5315.5,0.07584823395718825,1
Early Retirement,Self-Employed,398,-35.5,0.8746186699206834,0
Early Retirement,Employed,499,399.91666666666674,0.6338886068940058,1
Middle Adult,Employed,728,4062.416666666666,0.1508302629586635,1
Middle Age,Employed,825,3862.333333333333,0.16652268351680902,1
Middle Adult,Self-Employed,834,5112.0,0.18598185542873866,1
Middle Age,Employed,714,9890.416666666666,0.041597065501230664,1
Early Retirement,Self-Employed,375,-1241.25,0.11740890688259109,0
Middle Adult,Unemployed,402,189.08333333333303,0.12061157991477985,0
Middle Adult,Employed,808,5888.0,0.23218487952006894,1
Middle Age,Self-Employed,472,536.666666666667,0.2709140435835351,0
Middle Adult,Self-Employed,845,7647.083333333334,0.11138232727117911,1
Middle Age,Employed,438,-1402.8333333333333,0.0007764728719790353,1
Middle Adult,Self-Employed,743,22.5,0.19392390687109598,1
Middle Adult,Unemployed,469,370.25,0.5777475434618292,0
Middle Age,Employed,511,3090.666666666667,0.37043610547667344,0
Middle Age,Self-Employed,819,3798.333333333334,0.16393714620339644,1
Middle Age,Employed,441,2341.583333333333,0.36911839894821413,0
Middle Adult,Self-Employed,824,8668.583333333334,0.04968920643792059,1
Middle Adult,Employed,752,3956.833333333333,0.30277893903056174,1
Middle Age,Employed,746,322.33333333333303,0.2526084179146852,1
Middle Age,Employed,517,1090.5833333333335,0.3304983550627513,0
Young Adult,Unemployed,460,1628.5,0.41289216180772725,0
Middle Age,Employed,420,740.416666666667,0.2726998207039728,1
Middle Adult,Employed,337,1199.583333333333,0.497208015427182,0
Middle Adult,Self-Employed,798,8361.25,0.1650748464907757,1
Early Retirement,Employed,592,-382.4166666666665,0.6016053870739503,0
Middle Age,Employed,750,7488.5,0.003801655366470597,1
Middle Adult,Employed,738,6024.666666666666,0.21367980500946088,1
Middle Adult,Employed,804,1536.5,0.2042929091054441,1
Young Adult,Employed,510,3803.5,0.023944361649279683,0
Middle Age,Employed,456,1059.6666666666665,0.4421301446051168,0
Middle Age,Employed,809,2172.916666666667,0.4725346221767822,1
Middle Adult,Self-Employed,833,7560.5,0.08480796958972342,1
Early Retirement,Employed,443,2067.8333333333335,0.029164315395270098,0
Middle Adult,Employed,768,7026.5,0.20863866005188658,1
Middle Age,Employed,531,1684.0,0.7106589147286821,0
Middle Adult,Employed,791,9375.416666666666,0.1903027174514214,1
Middle Adult,Employed,834,9206.0,0.18808897120946252,1
Middle Adult,Employed,512,-474.25,0.17862156561267464,1
Middle Adult,Employed,843,5691.75,0.05459350824546431,1
Middle Age,Self-Employed,502,-1101.1666666666665,0.5059227086520902,0
Middle Age,Employed,728,6467.583333333334,0.2270962891534759,1
Middle Adult,Employed,722,1210.166666666667,0.3776432967713097,1
Middle Adult,Unemployed,447,2440.9166666666665,0.730638691761802,0
Middle Adult,Unemployed,554,457.1666666666665,0.1556166863987743,0
Middle Age,Unemployed,790,5353.0,0.040475466342254664,1
Early Retirement,Employed,564,-1958.4166666666665,0.7504373177842566,1
Middle Adult,Employed,827,4659.833333333333,0.035722703821072205,1
Middle Age,Self-Employed,721,2023.583333333333,0.20259321361373148,1
Middle Age,Self-Employed,825,4854.666666666667,0.32666380190148786,1
Middle Adult,Employed,327,1787.8333333333335,0.5263517934685622,1
Middle Age,Employed,814,570.583333333333,0.45523747026494954,1
Middle Adult,Employed,779,7246.333333333334,0.048641217376123834,1
Middle Age,Employed,788,6944.916666666666,0.05308322172410198,0
Middle Age,Unemployed,433,146.25,0.29698056801195816,1
Middle Age,Employed,781,9543.25,0.12487594703846247,1
Middle Age,Self-Employed,420,-87.66666666666697,0.5547060687688163,0
Middle Age,Employed,841,6156.5,0.043591522157996145,1
Middle Adult,Unemployed,814,6090.416666666667,0.1539339498018494,1
Middle Age,Self-Employed,788,5009.166666666666,0.02916953316953317,1
Middle Age,Unemployed,308,1705.0,0.11679025423728813,0
Middle Adult,Employed,590,543.25,0.15525212342758843,0
Middle Adult,Unemployed,733,2256.0,0.018890573666919385,1
Middle Age,Employed,847,5849.833333333334,0.062051015940454375,1
Middle Adult,Unemployed,849,6875.166666666667,0.05928679577862647,0
Middle Age,Employed,778,4997.583333333334,0.005319997372840803,1
Middle Age,Self-Employed,784,7480.416666666666,0.07491249820201785,1
Middle Adult,Employed,803,4550.75,0.2853135673279558,1
Middle Age,Unemployed,772,3849.166666666667,0.20838244565664318,1
Middle Adult,Unemployed,743,8346.166666666666,0.09671773727066431,1
Middle Adult,Employed,817,6151.5,0.051437829080599434,1
Early Retirement,Self-Employed,368,-898.0833333333333,0.7506040378393873,0
Middle Age,Employed,770,7348.0,0.1263164538700137,1
Middle Adult,Employed,723,3830.916666666666,0.25536277448520295,1
Middle Age,Unemployed,434,673.6666666666665,0.23963597430406852,0
Middle Age,Employed,796,8108.333333333334,0.0366673442127882,0
Middle Adult,Employed,848,7190.583333333334,0.12222729007455949,1
Middle Adult,Employed,783,4211.333333333333,0.028068521648680275,1
Middle Age,Employed,796,9169.416666666666,0.1414594345312001,1
Middle Age,Employed,821,9743.0,0.12644843568945538,1
Middle Adult,Employed,756,1322.916666666667,0.10081119096707065,1
Middle Adult,Employed,393,2762.416666666667,0.04201960070296544,0
Middle Adult,Employed,835,2548.25,0.22263991889090143,1
Middle Adult,Employed,836,7673.166666666666,0.1392532562395239,0
Middle Adult,Self-Employed,795,3783.5,0.2503610585626818,1
Middle Adult,Employed,747,1829.916666666667,0.22193925088514815,1
Middle Adult,Employed,777,9776.333333333334,0.08679165788919317,1
Middle Age,Unemployed,386,965.5,0.37306015693112465,0
Middle Adult,Employed,845,9855.083333333334,0.07834157330653375,1
Middle Age,Employed,771,5569.0,0.1262766230433667,1
Middle Age,Unemployed,772,3625.5,0.07013012425398689,0
Middle Age,Employed,782,6345.25,0.23643129992932735,1
Middle Adult,Self-Employed,409,4306.75,0.27484879864331485,1
Middle Adult,Employed,774,2261.416666666667,0.41023215333093677,0
Middle Adult,Self-Employed,773,2961.833333333333,0.1995145795851862,1
Middle Age,Employed,704,3972.833333333334,0.1915567384842539,0
Middle Age,Employed,528,773.583333333333,0.23550427856881437,0
Middle Adult,Employed,760,8728.0,0.000448208503920152,0
Middle Adult,Employed,718,4097.416666666667,0.23447693699125716,1
Middle Age,Unemployed,300,1085.25,0.2768578319493679,0
Young Adult,Employed,352,-1131.6666666666665,0.36507453605111045,1
Middle Adult,Unemployed,775,6195.333333333334,0.028372364959236042,1
Middle Adult,Self-Employed,804,9515.833333333334,0.08960175484011608,1
Middle Adult,Employed,744,3398.0,0.28594547254588376,1
Middle Age,Employed,785,3369.833333333333,0.4843411987885646,1
Middle Age,Unemployed,839,6347.666666666667,0.30761456959278327,1
Middle Adult,Employed,779,7533.083333333334,0.058129840887552464,1
Middle Age,Self-Employed,745,5003.666666666666,0.07591876208897486,1
Middle Adult,Employed,789,623.666666666667,0.2644375724777735,1
Middle Age,Unemployed,743,8440.416666666666,0.17862133395082921,0
Middle Adult,Self-Employed,551,565.166666666667,0.14125789838927647,0
Middle Age,Self-Employed,829,1860.166666666667,0.2365947553933455,1
Middle Adult,Employed,726,1083.0,0.4944755345099727,1
Middle Age,Employed,819,2660.75,0.1606356596993775,1
Early Retirement,Employed,574,485.08333333333303,0.37625043774837463,1
Middle Age,Employed,742,4148.333333333333,0.26445330155729957,1
Middle Adult,Employed,735,9239.333333333334,0.22471336320506063,1
Middle Adult,Unemployed,713,4088.0,0.19222782946958944,1
Middle Adult,Employed,753,4146.416666666667,0.4003880182175929,1
Middle Adult,Employed,780,8338.666666666666,0.2161488427378083,1
Middle Adult,Employed,720,4233.583333333333,0.05849618861028334,1
Middle Age,Employed,744,4939.25,0.19958841015254958,1
Middle Adult,Unemployed,438,1312.5,0.2629470159071881,0
Middle Adult,Employed,735,3610.166666666667,0.05060646091029182,0
Middle Age,Unemployed,803,7357.916666666666,0.1489311683784726,1
Middle Age,Self-Employed,578,429.66666666666674,0.9867458866544789,1
Middle Age,Employed,827,7284.583333333334,0.0693784321636907,1
Middle Adult,Employed,794,4364.666666666667,0.009130398978877588,1
Middle Adult,Unemployed,721,4591.166666666667,0.0480730923481448,1
Middle Adult,Employed,798,1269.583333333333,0.28330070574300426,0
Middle Adult,Unemployed,465,-112.83333333333303,0.030051951006787758,0
Middle Age,Employed,549,2240.6666666666665,0.7459809624537281,0
Middle Age,Self-Employed,820,3251.75,0.31737946281038826,1
Middle Age,Employed,733,6585.666666666667,0.21103995789289004,1
Middle Adult,Employed,370,-572.5,0.364732818185535,0
Early Retirement,Employed,311,2673.083333333333,0.4639568830002246,0
Middle Age,Unemployed,473,2142.75,0.44357434960410685,1
Middle Adult,Employed,821,5250.25,0.19782223819602518,1
Middle Adult,Employed,790,8880.083333333334,0.2398682380249358,1
Middle Adult,Self-Employed,333,1098.25,0.35288174976006464,1
